[2026-07-12 19:29:44] [Ensayo] A new study created in memory with name: dt_optimization
[2026-07-12 19:31:12] [Ensayo] Trial 75 finished with value: 0.3589877642605712 and parameters: {'criterion': 'entropy', 'max_depth': 13, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 0.5650194375371174, 'min_impurity_decrease': 0.00017517583085354, 'ccp_alpha': 0.0010045789830077769}. Best is trial 55 with value: 0.39509989134523993.
[2026-07-12 19:31:13] [Ensayo] Trial 76 finished with value: 0.3476839933259043 and parameters: {'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': 0.5271179710427234, 'min_impurity_decrease': 0.00164124482832221, 'ccp_alpha': 0.00011266864972418251}. Best is trial 55 with value: 0.39509989134523993.
[2026-07-12 19:31:15] [Ensayo] Trial 77 finished with value: 0.3550299569501741 and parameters: {'criterion': 'entropy', 'max_depth': 14, 'min_samples_split': 7, 'min_samples_leaf': 10, 'max_features': 0.4957697052275446, 'min_impurity_decrease': 0.0006783477568327141, 'ccp_alpha': 0.0008716987921410793}. Best is trial 55 with value: 0.39509989134523993.
[2026-07-12 19:31:16] [Ensayo] Trial 78 finished with value: 0.3311127208644372 and parameters: {'criterion': 'gini', 'max_depth': 12, 'min_samples_split': 2, 'min_samples_leaf': 8, 'max_features': 0.548658408944635, 'min_impurity_decrease': 0.0010861717394041951, 'ccp_alpha': 0.0011773956144890646}. Best is trial 55 with value: 0.39509989134523993.
[2026-07-12 19:31:17] [Ensayo] Trial 79 finished with value: 0.3490797613136354 and parameters: {'criterion': 'entropy', 'max_depth': 14, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 0.602703767099576, 'min_impurity_decrease': 9.73812412290084e-05, 'ccp_alpha': 0.001430506417200889}. Best is trial 55 with value: 0.39509989134523993.
[2026-07-12 19:31:19] [Ensayo] Trial 80 finished with value: 0.3189246358449105 and parameters: {'criterion': 'entropy', 'max_depth': 4, 'min_samples_split': 11, 'min_samples_leaf': 2, 'max_features': 0.6357726879175489, 'min_impurity_decrease': 0.0004398605268207611, 'ccp_alpha': 0.003246905811542669}. Best is trial 55 with value: 0.39509989134523993.
[2026-07-12 19:31:20] [Ensayo] Trial 81 finished with value: 0.3706322002417862 and parameters: {'criterion': 'entropy', 'max_depth': 12, 'min_samples_split': 10, 'min_samples_leaf': 6, 'max_features': 0.5978759629008717, 'min_impurity_decrease': 0.0007922531048888571, 'ccp_alpha': 0.0002718152486880692}. Best is trial 55 with value: 0.39509989134523993.
[2026-07-12 19:31:21] [Ensayo] Trial 82 finished with value: 0.36916005822850473 and parameters: {'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 9, 'min_samples_leaf': 5, 'max_features': 0.5742944703645502, 'min_impurity_decrease': 0.0008132697325103634, 'ccp_alpha': 0.0003259310577572087}. Best is trial 55 with value: 0.39509989134523993.
[2026-07-12 19:31:23] [Ensayo] Trial 83 finished with value: 0.3771145227085324 and parameters: {'criterion': 'entropy', 'max_depth': 12, 'min_samples_split': 12, 'min_samples_leaf': 7, 'max_features': 0.5933445808961783, 'min_impurity_decrease': 0.00047752070915852573, 'ccp_alpha': 0.000523688927056294}. Best is trial 55 with value: 0.39509989134523993.
[2026-07-12 19:31:24] [Ensayo] Trial 84 finished with value: 0.37575589565039336 and parameters: {'criterion': 'entropy', 'max_depth': 12, 'min_samples_split': 11, 'min_samples_leaf': 7, 'max_features': 0.5942067340994741, 'min_impurity_decrease': 0.0004843491346881745, 'ccp_alpha': 5.878373712761299e-06}. Best is trial 55 with value: 0.39509989134523993.
[2026-07-12 19:31:25] [Ensayo] Trial 85 finished with value: 0.35869658486705475 and parameters: {'criterion': 'entropy', 'max_depth': 12, 'min_samples_split': 14, 'min_samples_leaf': 7, 'max_features': 0.5993600658774413, 'min_impurity_decrease': 0.0010105986218209015, 'ccp_alpha': 7.760642324507685e-05}. Best is trial 55 with value: 0.39509989134523993.
[2026-07-12 19:31:27] [Ensayo] Trial 86 finished with value: 0.3410945389186851 and parameters: {'criterion': 'entropy', 'max_depth': 13, 'min_samples_split': 12, 'min_samples_leaf': 6, 'max_features': 0.6431902668494824, 'min_impurity_decrease': 0.0015574800993372626, 'ccp_alpha': 5.660923045872372e-06}. Best is trial 55 with value: 0.39509989134523993.
[2026-07-12 19:31:28] [Ensayo] Trial 87 finished with value: 0.3766548554830108 and parameters: {'criterion': 'entropy', 'max_depth': 12, 'min_samples_split': 13, 'min_samples_leaf': 9, 'max_features': 0.6642722077671434, 'min_impurity_decrease': 0.00025689541564749145, 'ccp_alpha': 0.0005708915580817876}. Best is trial 55 with value: 0.39509989134523993.
[2026-07-12 19:31:30] [Ensayo] Trial 88 finished with value: 0.37746995047828397 and parameters: {'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 11, 'min_samples_leaf': 10, 'max_features': 0.6771348862445814, 'min_impurity_decrease': 0.0002630537230486582, 'ccp_alpha': 0.0005459662431518532}. Best is trial 55 with value: 0.39509989134523993.
[2026-07-12 19:31:31] [Ensayo] Trial 89 finished with value: 0.3761507196412512 and parameters: {'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 13, 'min_samples_leaf': 10, 'max_features': 0.7426868299417448, 'min_impurity_decrease': 0.00021107138042539104, 'ccp_alpha': 0.0005575815525753807}. Best is trial 55 with value: 0.39509989134523993.
[2026-07-12 19:31:33] [Ensayo] Trial 90 finished with value: 0.36120652664718966 and parameters: {'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 14, 'min_samples_leaf': 9, 'max_features': 0.7155938009405101, 'min_impurity_decrease': 3.596214434951535e-05, 'ccp_alpha': 0.000556000096747338}. Best is trial 55 with value: 0.39509989134523993.
[2026-07-12 19:31:35] [Ensayo] Trial 91 finished with value: 0.37458828042982667 and parameters: {'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 13, 'min_samples_leaf': 12, 'max_features': 0.7383976807177403, 'min_impurity_decrease': 0.0003104279369125738, 'ccp_alpha': 0.000647231390710236}. Best is trial 55 with value: 0.39509989134523993.
[2026-07-12 19:31:36] [Ensayo] Trial 92 finished with value: 0.37230980107367495 and parameters: {'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 13, 'min_samples_leaf': 12, 'max_features': 0.7425908958330015, 'min_impurity_decrease': 0.0002226052441125794, 'ccp_alpha': 0.0007153429537589094}. Best is trial 55 with value: 0.39509989134523993.
[2026-07-12 19:31:38] [Ensayo] Trial 93 finished with value: 0.36897674306995043 and parameters: {'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 13, 'min_samples_leaf': 13, 'max_features': 0.665683830125077, 'min_impurity_decrease': 0.0006035112897081072, 'ccp_alpha': 0.0003822512013333774}. Best is trial 55 with value: 0.39509989134523993.
[2026-07-12 19:31:40] [Ensayo] Trial 94 finished with value: 0.3774905407601999 and parameters: {'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 12, 'min_samples_leaf': 10, 'max_features': 0.7772039694132716, 'min_impurity_decrease': 1.3071336940072926e-05, 'ccp_alpha': 0.0006317278793476996}. Best is trial 55 with value: 0.39509989134523993.
[2026-07-12 19:31:42] [Ensayo] Trial 95 finished with value: 0.3665070671599937 and parameters: {'criterion': 'entropy', 'max_depth': 12, 'min_samples_split': 12, 'min_samples_leaf': 10, 'max_features': 0.7950300431696629, 'min_impurity_decrease': 0.0005600547943494429, 'ccp_alpha': 0.0008290600143785478}. Best is trial 55 with value: 0.39509989134523993.
[2026-07-12 19:31:43] [Ensayo] Trial 96 finished with value: 0.3086521123349047 and parameters: {'criterion': 'entropy', 'max_depth': 14, 'min_samples_split': 12, 'min_samples_leaf': 11, 'max_features': 0.6730186865804109, 'min_impurity_decrease': 0.006294561943606866, 'ccp_alpha': 0.00045986391609915327}. Best is trial 55 with value: 0.39509989134523993.
[2026-07-12 19:31:45] [Ensayo] Trial 97 finished with value: 0.36509169532136354 and parameters: {'criterion': 'entropy', 'max_depth': 11, 'min_samples_split': 11, 'min_samples_leaf': 9, 'max_features': 0.7821416051532132, 'min_impurity_decrease': 0.00021421821942298007, 'ccp_alpha': 0.0009493167406299432}. Best is trial 55 with value: 0.39509989134523993.
[2026-07-12 19:31:46] [Ensayo] Trial 98 finished with value: 0.2901487217148791 and parameters: {'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 14, 'min_samples_leaf': 10, 'max_features': 0.8558850197333883, 'min_impurity_decrease': 0.0073813796389065895, 'ccp_alpha': 0.0006285385735601747}. Best is trial 55 with value: 0.39509989134523993.
[2026-07-12 19:31:47] [Ensayo] Trial 99 finished with value: 0.36162394880613963 and parameters: {'criterion': 'entropy', 'max_depth': 14, 'min_samples_split': 13, 'min_samples_leaf': 11, 'max_features': 0.69615160362302, 'min_impurity_decrease': 0.0012263924085720171, 'ccp_alpha': 0.00037682459067146486}. Best is trial 55 with value: 0.39509989134523993.
[2026-07-12 19:31:48] [Ensayo] Trial 100 finished with value: 0.3669064679847499 and parameters: {'criterion': 'entropy', 'max_depth': 13, 'min_samples_split': 11, 'min_samples_leaf': 9, 'max_features': 0.7562027744034504, 'min_impurity_decrease': 0.0009590604959619606, 'ccp_alpha': 0.00018685914268429075}. Best is trial 55 with value: 0.39509989134523993.
[2026-07-12 19:31:50] [Ensayo] Trial 101 finished with value: 0.3731068389276988 and parameters: {'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 13, 'min_samples_leaf': 13, 'max_features': 0.7431155085293776, 'min_impurity_decrease': 0.000483441696369786, 'ccp_alpha': 0.0006758525717990103}. Best is trial 55 with value: 0.39509989134523993.
[2026-07-12 19:31:52] [Ensayo] Trial 102 finished with value: 0.375986958761557 and parameters: {'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 15, 'min_samples_leaf': 10, 'max_features': 0.7203595721155769, 'min_impurity_decrease': 4.631048894214554e-06, 'ccp_alpha': 0.0005794084426534033}. Best is trial 55 with value: 0.39509989134523993.
[2026-07-12 19:31:55] [Ensayo] Trial 103 finished with value: 0.37755601915619424 and parameters: {'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 15, 'min_samples_leaf': 10, 'max_features': 0.7217526858502312, 'min_impurity_decrease': 2.788978837425305e-05, 'ccp_alpha': 0.0005468144905081894}. Best is trial 55 with value: 0.39509989134523993.
[2026-07-12 19:31:56] [Ensayo] Trial 104 finished with value: 0.3612747027072137 and parameters: {'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 16, 'min_samples_leaf': 11, 'max_features': 0.7266007463762183, 'min_impurity_decrease': 0.00016503232987510235, 'ccp_alpha': 0.0010480461209123344}. Best is trial 55 with value: 0.39509989134523993.
[2026-07-12 19:31:58] [Ensayo] Trial 105 finished with value: 0.37883223915754644 and parameters: {'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 15, 'min_samples_leaf': 10, 'max_features': 0.6873340028819233, 'min_impurity_decrease': 2.8125983593222325e-05, 'ccp_alpha': 0.0005496813746485811}. Best is trial 55 with value: 0.39509989134523993.
[2026-07-12 19:32:00] [Ensayo] Trial 106 finished with value: 0.34467087186183 and parameters: {'criterion': 'gini', 'max_depth': 14, 'min_samples_split': 16, 'min_samples_leaf': 8, 'max_features': 0.7677795155030745, 'min_impurity_decrease': 0.0007151901310558665, 'ccp_alpha': 0.0008056944993422204}. Best is trial 55 with value: 0.39509989134523993.
[2026-07-12 19:32:01] [Ensayo] Trial 107 finished with value: 0.28542605477825794 and parameters: {'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 14, 'min_samples_leaf': 11, 'max_features': 0.6881893405939431, 'min_impurity_decrease': 0.009930270978458063, 'ccp_alpha': 0.002544899209559328}. Best is trial 55 with value: 0.39509989134523993.
[2026-07-12 19:32:03] [Ensayo] Trial 108 finished with value: 0.3812449886866841 and parameters: {'criterion': 'entropy', 'max_depth': 14, 'min_samples_split': 15, 'min_samples_leaf': 10, 'max_features': 0.7009264277956274, 'min_impurity_decrease': 2.717737819587715e-06, 'ccp_alpha': 0.0004486889127003073}. Best is trial 55 with value: 0.39509989134523993.
[2026-07-12 19:32:04] [Ensayo] Trial 109 finished with value: 0.37493368955343537 and parameters: {'criterion': 'entropy', 'max_depth': 14, 'min_samples_split': 15, 'min_samples_leaf': 9, 'max_features': 0.7068736804472904, 'min_impurity_decrease': 0.0004328398234198049, 'ccp_alpha': 0.00030097250737499574}. Best is trial 55 with value: 0.39509989134523993.
[2026-07-12 19:32:06] [Ensayo] Trial 110 finished with value: 0.3780209323358555 and parameters: {'criterion': 'entropy', 'max_depth': 14, 'min_samples_split': 15, 'min_samples_leaf': 8, 'max_features': 0.6539815106251566, 'min_impurity_decrease': 2.0447054894036842e-05, 'ccp_alpha': 0.00046436710141494126}. Best is trial 55 with value: 0.39509989134523993.
[2026-07-12 19:32:08] [Ensayo] Trial 111 finished with value: 0.38002478783070337 and parameters: {'criterion': 'entropy', 'max_depth': 14, 'min_samples_split': 16, 'min_samples_leaf': 8, 'max_features': 0.6757623590098875, 'min_impurity_decrease': 1.3136574257195742e-05, 'ccp_alpha': 0.00048786226811326633}. Best is trial 55 with value: 0.39509989134523993.
[2026-07-12 19:32:10] [Ensayo] Trial 112 finished with value: 0.38068207888854 and parameters: {'criterion': 'entropy', 'max_depth': 14, 'min_samples_split': 17, 'min_samples_leaf': 8, 'max_features': 0.6808357505059394, 'min_impurity_decrease': 3.3844299866504115e-05, 'ccp_alpha': 0.0004752185165401598}. Best is trial 55 with value: 0.39509989134523993.
[2026-07-12 19:32:13] [Ensayo] Trial 113 finished with value: 0.3767739069753281 and parameters: {'criterion': 'entropy', 'max_depth': 14, 'min_samples_split': 18, 'min_samples_leaf': 8, 'max_features': 0.6781830912287101, 'min_impurity_decrease': 6.428393614291019e-06, 'ccp_alpha': 0.0004515511686410897}. Best is trial 55 with value: 0.39509989134523993.
[2026-07-12 19:32:14] [Ensayo] Trial 114 finished with value: 0.368861711497244 and parameters: {'criterion': 'entropy', 'max_depth': 14, 'min_samples_split': 17, 'min_samples_leaf': 8, 'max_features': 0.6537271522271362, 'min_impurity_decrease': 0.0006545846930436414, 'ccp_alpha': 0.0007719601238417699}. Best is trial 55 with value: 0.39509989134523993.
[2026-07-12 19:32:16] [Ensayo] Trial 115 finished with value: 0.3999478269569524 and parameters: {'criterion': 'entropy', 'max_depth': 14, 'min_samples_split': 18, 'min_samples_leaf': 10, 'max_features': 0.7053914214533487, 'min_impurity_decrease': 2.419348261033477e-05, 'ccp_alpha': 0.00015134392297199011}. Best is trial 115 with value: 0.3999478269569524.
[2026-07-12 19:32:18] [Ensayo] Trial 116 finished with value: 0.3879918642879613 and parameters: {'criterion': 'gini', 'max_depth': 14, 'min_samples_split': 18, 'min_samples_leaf': 10, 'max_features': 0.6991444113240929, 'min_impurity_decrease': 0.00012404282882539996, 'ccp_alpha': 0.00013810334190794677}. Best is trial 115 with value: 0.3999478269569524.
[2026-07-12 19:32:20] [Ensayo] Trial 117 finished with value: 0.38188901581997764 and parameters: {'criterion': 'gini', 'max_depth': 14, 'min_samples_split': 19, 'min_samples_leaf': 10, 'max_features': 0.6955545309344263, 'min_impurity_decrease': 1.5048209343744995e-05, 'ccp_alpha': 0.00022429947345358755}. Best is trial 115 with value: 0.3999478269569524.
[2026-07-12 19:32:21] [Ensayo] Trial 118 finished with value: 0.3506942851726227 and parameters: {'criterion': 'gini', 'max_depth': 14, 'min_samples_split': 18, 'min_samples_leaf': 12, 'max_features': 0.7059742516999926, 'min_impurity_decrease': 0.0008372173299440668, 'ccp_alpha': 0.00015389973731126422}. Best is trial 115 with value: 0.3999478269569524.
[2026-07-12 19:32:23] [Ensayo] Trial 119 finished with value: 0.37485022936973134 and parameters: {'criterion': 'gini', 'max_depth': 13, 'min_samples_split': 19, 'min_samples_leaf': 9, 'max_features': 0.6937317268875102, 'min_impurity_decrease': 0.00018521446760103507, 'ccp_alpha': 0.0002539118005198363}. Best is trial 115 with value: 0.3999478269569524.
[2026-07-12 19:32:24] [Ensayo] Trial 120 finished with value: 0.35497061897960724 and parameters: {'criterion': 'gini', 'max_depth': 14, 'min_samples_split': 18, 'min_samples_leaf': 10, 'max_features': 0.7322235329500733, 'min_impurity_decrease': 0.0007194639638088161, 'ccp_alpha': 0.00013103754317914397}. Best is trial 115 with value: 0.3999478269569524.
[2026-07-12 19:32:26] [Ensayo] Trial 121 finished with value: 0.37085649000680465 and parameters: {'criterion': 'gini', 'max_depth': 14, 'min_samples_split': 17, 'min_samples_leaf': 10, 'max_features': 0.6842012006114115, 'min_impurity_decrease': 3.817002845261003e-05, 'ccp_alpha': 0.00039600351305904086}. Best is trial 115 with value: 0.3999478269569524.
[2026-07-12 19:32:28] [Ensayo] Trial 122 finished with value: 0.37693715922039106 and parameters: {'criterion': 'gini', 'max_depth': 14, 'min_samples_split': 16, 'min_samples_leaf': 11, 'max_features': 0.705280174912125, 'min_impurity_decrease': 1.5201355629712664e-05, 'ccp_alpha': 0.00026465382781359854}. Best is trial 115 with value: 0.3999478269569524.
[2026-07-12 19:32:29] [Ensayo] Trial 123 finished with value: 0.3576796275444768 and parameters: {'criterion': 'gini', 'max_depth': 13, 'min_samples_split': 18, 'min_samples_leaf': 11, 'max_features': 0.62806667076301, 'min_impurity_decrease': 0.0004569245525694758, 'ccp_alpha': 0.00013825395327414378}. Best is trial 115 with value: 0.3999478269569524.
[2026-07-12 19:32:31] [Ensayo] Trial 124 finished with value: 0.3626923574417537 and parameters: {'criterion': 'gini', 'max_depth': 14, 'min_samples_split': 19, 'min_samples_leaf': 9, 'max_features': 0.6435766110551706, 'min_impurity_decrease': 0.00022193440805501552, 'ccp_alpha': 0.0004469490002160546}. Best is trial 115 with value: 0.3999478269569524.
[2026-07-12 19:32:32] [Ensayo] Trial 125 finished with value: 0.3662401724608332 and parameters: {'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 20, 'min_samples_leaf': 10, 'max_features': 0.8072242771678549, 'min_impurity_decrease': 0.00040020025338688425, 'ccp_alpha': 0.0003176948165425448}. Best is trial 115 with value: 0.3999478269569524.
[2026-07-12 19:32:33] [Ensayo] Trial 126 finished with value: 0.2727721958046533 and parameters: {'criterion': 'gini', 'max_depth': 14, 'min_samples_split': 15, 'min_samples_leaf': 8, 'max_features': 0.763353514625803, 'min_impurity_decrease': 0.00510375144650788, 'ccp_alpha': 0.0002133399868763301}. Best is trial 115 with value: 0.3999478269569524.
[2026-07-12 19:32:35] [Ensayo] Trial 127 finished with value: 0.37204355909031844 and parameters: {'criterion': 'gini', 'max_depth': 13, 'min_samples_split': 17, 'min_samples_leaf': 17, 'max_features': 0.7171665107256407, 'min_impurity_decrease': 0.0001772965005625338, 'ccp_alpha': 0.00040063044483051603}. Best is trial 115 with value: 0.3999478269569524.
[2026-07-12 19:32:36] [Ensayo] Trial 128 finished with value: 0.3558417703210253 and parameters: {'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 16, 'min_samples_leaf': 9, 'max_features': 0.7003898692292887, 'min_impurity_decrease': 0.0006115365527765093, 'ccp_alpha': 7.289483929349246e-05}. Best is trial 115 with value: 0.3999478269569524.
[2026-07-12 19:32:38] [Ensayo] Trial 129 finished with value: 0.37192556081885453 and parameters: {'criterion': 'entropy', 'max_depth': 14, 'min_samples_split': 19, 'min_samples_leaf': 11, 'max_features': 0.6714991501650022, 'min_impurity_decrease': 1.3464856012602895e-05, 'ccp_alpha': 0.0006485764790430158}. Best is trial 115 with value: 0.3999478269569524.
[2026-07-12 19:32:39] [Ensayo] Trial 130 finished with value: 0.3550166350243945 and parameters: {'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 15, 'min_samples_leaf': 8, 'max_features': 0.651859449521178, 'min_impurity_decrease': 0.0009599698587269395, 'ccp_alpha': 0.0003067580831632084}. Best is trial 115 with value: 0.3999478269569524.
[2026-07-12 19:32:41] [Ensayo] Trial 131 finished with value: 0.3810890626091716 and parameters: {'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 17, 'min_samples_leaf': 10, 'max_features': 0.6804382444303835, 'min_impurity_decrease': 0.0002820541966763344, 'ccp_alpha': 0.0004630928132403205}. Best is trial 115 with value: 0.3999478269569524.
[2026-07-12 19:32:43] [Ensayo] Trial 132 finished with value: 0.38133223286068996 and parameters: {'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 17, 'min_samples_leaf': 10, 'max_features': 0.6876666321772346, 'min_impurity_decrease': 4.0511259475152e-06, 'ccp_alpha': 0.00047322252646223354}. Best is trial 115 with value: 0.3999478269569524.
[2026-07-12 19:32:44] [Ensayo] Trial 133 finished with value: 0.37747223125412666 and parameters: {'criterion': 'entropy', 'max_depth': 14, 'min_samples_split': 17, 'min_samples_leaf': 9, 'max_features': 0.6862016612009424, 'min_impurity_decrease': 0.0003617819044403141, 'ccp_alpha': 0.0004828103426205502}. Best is trial 115 with value: 0.3999478269569524.
[2026-07-12 19:32:46] [Ensayo] Trial 134 finished with value: 0.39257520741439655 and parameters: {'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 18, 'min_samples_leaf': 12, 'max_features': 0.7132990408178237, 'min_impurity_decrease': 0.00023436783992369025, 'ccp_alpha': 0.00023458799396452364}. Best is trial 115 with value: 0.3999478269569524.
[2026-07-12 19:32:47] [Ensayo] Trial 135 finished with value: 0.37678278047400054 and parameters: {'criterion': 'entropy', 'max_depth': 14, 'min_samples_split': 18, 'min_samples_leaf': 12, 'max_features': 0.6586815869164364, 'min_impurity_decrease': 0.0004759215686978736, 'ccp_alpha': 0.00011862346099377402}. Best is trial 115 with value: 0.3999478269569524.
[2026-07-12 19:32:49] [Ensayo] Trial 136 finished with value: 0.389908641463424 and parameters: {'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 19, 'min_samples_leaf': 11, 'max_features': 0.6936894919282998, 'min_impurity_decrease': 0.00024145701170118818, 'ccp_alpha': 0.0002302004551916794}. Best is trial 115 with value: 0.3999478269569524.
[2026-07-12 19:32:50] [Ensayo] Trial 137 finished with value: 0.36968682898703975 and parameters: {'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 19, 'min_samples_leaf': 12, 'max_features': 0.7111536343496381, 'min_impurity_decrease': 0.0007507867270728382, 'ccp_alpha': 0.00024041349482022636}. Best is trial 115 with value: 0.3999478269569524.
[2026-07-12 19:32:52] [Ensayo] Trial 138 finished with value: 0.36902998314478624 and parameters: {'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 18, 'min_samples_leaf': 13, 'max_features': 0.6945815187739182, 'min_impurity_decrease': 0.0002698197389768202, 'ccp_alpha': 8.497998586519056e-05}. Best is trial 115 with value: 0.3999478269569524.
[2026-07-12 19:32:53] [Ensayo] Trial 139 finished with value: 0.37927027533984803 and parameters: {'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 19, 'min_samples_leaf': 12, 'max_features': 0.732037287489381, 'min_impurity_decrease': 0.0005782681977413841, 'ccp_alpha': 0.0003499643921787591}. Best is trial 115 with value: 0.3999478269569524.
[2026-07-12 19:32:55] [Ensayo] Trial 140 finished with value: 0.3778615011651012 and parameters: {'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 20, 'min_samples_leaf': 14, 'max_features': 0.728806176047435, 'min_impurity_decrease': 0.0005645844502029317, 'ccp_alpha': 0.0003451612461048828}. Best is trial 115 with value: 0.3999478269569524.
[2026-07-12 19:32:56] [Ensayo] Trial 141 finished with value: 0.38563585558291924 and parameters: {'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 19, 'min_samples_leaf': 12, 'max_features': 0.6800383417919815, 'min_impurity_decrease': 0.0002948134063128008, 'ccp_alpha': 0.00021075639487551}. Best is trial 115 with value: 0.3999478269569524.
[2026-07-12 19:32:58] [Ensayo] Trial 142 finished with value: 0.3831804258994982 and parameters: {'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 19, 'min_samples_leaf': 14, 'max_features': 0.6742839468313835, 'min_impurity_decrease': 0.00030545689876542093, 'ccp_alpha': 7.034282670935948e-06}. Best is trial 115 with value: 0.3999478269569524.
[2026-07-12 19:33:00] [Ensayo] Trial 143 finished with value: 0.38619421718671304 and parameters: {'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 18, 'min_samples_leaf': 14, 'max_features': 0.6792421822540338, 'min_impurity_decrease': 0.00027059163673572885, 'ccp_alpha': 0.00018683753862501777}. Best is trial 115 with value: 0.3999478269569524.
[2026-07-12 19:33:01] [Ensayo] Trial 144 finished with value: 0.3821820513917674 and parameters: {'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 18, 'min_samples_leaf': 16, 'max_features': 0.6678627682376428, 'min_impurity_decrease': 0.00031286444599461124, 'ccp_alpha': 0.00017229742855974256}. Best is trial 115 with value: 0.3999478269569524.
[2026-07-12 19:33:03] [Ensayo] Trial 145 finished with value: 0.3823056732808861 and parameters: {'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 18, 'min_samples_leaf': 16, 'max_features': 0.6669651866406269, 'min_impurity_decrease': 0.0003188488824911297, 'ccp_alpha': 0.00018156745131396205}. Best is trial 115 with value: 0.3999478269569524.
[2026-07-12 19:33:04] [Ensayo] Trial 146 finished with value: 0.3614217269117611 and parameters: {'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 19, 'min_samples_leaf': 16, 'max_features': 0.6212749242277638, 'min_impurity_decrease': 0.001096367466762107, 'ccp_alpha': 3.076886871653149e-05}. Best is trial 115 with value: 0.3999478269569524.
[2026-07-12 19:33:05] [Ensayo] Trial 147 finished with value: 0.36078920548942356 and parameters: {'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 20, 'min_samples_leaf': 15, 'max_features': 0.6681355812210442, 'min_impurity_decrease': 0.0008917382644353526, 'ccp_alpha': 0.0001788567406496612}. Best is trial 115 with value: 0.3999478269569524.
[2026-07-12 19:33:07] [Ensayo] Trial 148 finished with value: 0.38195398847994494 and parameters: {'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 18, 'min_samples_leaf': 17, 'max_features': 0.7000444125626203, 'min_impurity_decrease': 0.0004017129622921999, 'ccp_alpha': 9.489704100354955e-07}. Best is trial 115 with value: 0.3999478269569524.
[2026-07-12 19:33:08] [Ensayo] Trial 149 finished with value: 0.36437749005469666 and parameters: {'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 18, 'min_samples_leaf': 16, 'max_features': 0.6419293854035522, 'min_impurity_decrease': 0.0007579027177647493, 'ccp_alpha': 1.656964368603798e-07}. Best is trial 115 with value: 0.3999478269569524.
[2026-07-12 19:33:10] [Ensayo] Trial 150 finished with value: 0.3726575541795377 and parameters: {'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 19, 'min_samples_leaf': 17, 'max_features': 0.9357552820639476, 'min_impurity_decrease': 0.0003450695172220153, 'ccp_alpha': 0.0001735578860213878}. Best is trial 115 with value: 0.3999478269569524.
[2026-07-12 19:33:12] [Ensayo] Trial 151 finished with value: 0.37794817168598027 and parameters: {'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 18, 'min_samples_leaf': 15, 'max_features': 0.7080730227867649, 'min_impurity_decrease': 0.00042789326622946875, 'ccp_alpha': 0.00010977197696637133}. Best is trial 115 with value: 0.3999478269569524.
[2026-07-12 19:33:13] [Ensayo] Trial 152 finished with value: 0.38981492004445295 and parameters: {'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 19, 'min_samples_leaf': 18, 'max_features': 0.697945813781603, 'min_impurity_decrease': 0.0002404202111314118, 'ccp_alpha': 0.00025303246616690134}. Best is trial 115 with value: 0.3999478269569524.
